datetime,solar_pv_kw,total_load_kw,generators_kw,sterilization_kw,base_load_kw,grid_available,is_outage
2022-06-02 13:30:00,121.2223333333333,130.6383333333333,0.0,5.460666666666666,125.1776666666667,1,0
2022-06-02 13:45:00,106.91,139.236,0.0,5.899333333333334,133.3366666666666,1,0
2022-06-02 14:00:00,108.9986666666667,137.3213333333333,0.0,6.827000000000001,130.4943333333333,1,0
2022-06-02 14:15:00,76.095,131.612,0.0,13.10733333333333,118.5046666666667,1,0
2022-06-02 14:30:00,58.34733333333333,136.73,0.0,24.563,112.167,1,0
2022-06-02 14:45:00,106.911,147.3986666666667,0.0,24.75933333333333,122.6393333333334,1,0
2022-06-02 15:00:00,150.47,165.442,0.0,9.935,155.507,1,0
2022-06-02 15:15:00,157.855,163.0693333333333,0.0,10.53066666666667,152.5386666666667,1,0
2022-06-02 15:30:00,152.4966666666667,154.615,0.0,9.011666666666667,145.6033333333334,1,0
2022-06-02 15:45:00,155.0796666666667,165.737,0.0,14.71866666666667,151.0183333333333,1,0
2022-06-02 16:00:00,94.67466666666667,177.7763333333333,0.0,24.918,152.8583333333333,1,0
2022-06-02 16:15:00,95.40133333333334,174.647,0.0,26.16966666666667,148.4773333333333,1,0
2022-06-02 16:30:00,126.9426666666667,153.9936666666667,0.0,8.832,145.1616666666667,1,0
2022-06-02 16:45:00,60.917,150.669,0.0,7.586666666666666,143.0823333333333,1,0
2022-06-02 17:00:00,20.06033333333333,128.92,0.0,7.353333333333333,121.5666666666666,1,0
2022-06-02 17:15:00,28.48666666666667,148.2496666666667,0.0,5.381,142.8686666666667,1,0
2022-06-02 17:30:00,23.13066666666667,145.7863333333333,0.0,18.92766666666667,126.8586666666667,1,0
2022-06-02 17:45:00,14.653,155.7143333333333,0.0,25.11166666666667,130.6026666666667,1,0
2022-06-02 18:00:00,10.283,159.447,0.0,27.55233333333333,131.8946666666667,1,0
2022-06-02 18:15:00,5.188,140.677,0.0,5.200333333333334,135.4766666666667,1,0
