datetime_str,Residual Demand,Dispatchable Generation,Thermal Generation,Nuclear Generation,Wind,PV,Total RE,Manual Load_Reduction(MLR),ILS Usage
25522.3,27153.518,25312.837,1844.0,0.0,151.649,262.972,2921.37,5.2,0.0
26770.574,27249.425,25605.317,1843.0,0.0,4.091,185.355,2921.37,0.0,0.0
25993.939,25867.727,24535.236,1843.0,0.0,0.0,52.662,2921.37,0.0,0.0
24549.621,24494.825,23058.304,1843.0,0.0,0.0,0.0,2921.37,0.0,1363.624
23257.04,23142.515,21970.307,1843.0,0.0,0.0,0.0,2921.37,0.0,1169.774
22226.635,21911.357,20833.582,1843.0,0.0,0.0,0.0,2921.37,0.0,738.315
21610.191,21725.558,20465.36,1843.0,0.0,0.0,0.0,2921.37,0.0,1085.093
21309.812,21187.965,19897.97,1843.0,0.0,0.0,0.0,2921.37,0.0,1012.569
21012.636,20879.117,19835.253,1844.0,0.0,0.0,0.0,2921.37,0.0,1152.986
21008.462,20780.317,19757.713,1844.0,0.0,0.0,0.0,2921.37,0.0,1223.446
21381.272,21075.757,20224.628,1844.0,0.0,0.0,0.0,2921.37,0.0,1168.36
21984.195,21543.493,20823.8,1844.0,0.0,8.985,0.0,2921.37,0.0,1028.4
23111.749,22695.072,21693.961,1844.0,0.0,250.976,0.0,2921.37,0.0,1303.694
24254.717,24544.664,23062.676,1844.0,0.0,618.93,67.783,2921.37,0.0,1674.409
24963.194,25904.105,24041.62,1844.0,0.0,911.157,131.405,2921.37,0.0,1484.22
25125.802,26684.522,24621.118,1843.0,0.0,1173.236,92.777,2921.37,0.0,1336.851
24874.769,26734.006,24568.28,1843.0,0.0,1323.103,202.174,2921.37,0.0,1118.88
24657.548,26595.476,24406.315,1843.0,0.0,1371.135,273.314,2921.37,0.0,1037.048
24460.524,26425.517,24448.221,1843.0,0.0,1130.804,259.73,2921.37,0.0,989.82
24056.272,26413.23,23922.756,1843.0,0.0,1264.7,288.009,2921.37,0.0,1094.489
23568.957,26150.433,23795.91,1843.0,0.0,1129.821,352.147,2921.37,84.333,1062.309
23481.857,26035.48,23312.857,1842.0,0.0,1059.501,376.989,2921.37,0.0,1017.806
23767.825,26347.374,23994.783,1842.0,0.0,881.0,371.63,2921.37,0.0,1341.516
24264.714,26937.331,25172.991,1842.0,0.0,643.781,374.822,2921.37,0.0,1484.591
25376.271,27519.351,26175.185,1842.0,0.0,232.24,336.693,2921.37,0.0,1485.918
26767.734,27963.993,26734.428,1842.0,0.0,6.15,307.406,2921.37,0.0,1677.161
25977.816,26947.435,25649.049,1842.0,0.0,0.0,296.591,2921.37,0.0,1259.649
24104.504,24781.643,23475.267,1842.0,0.0,0.0,248.455,2921.37,0.0,0.0
22767.249,23114.868,22062.23,1842.0,0.0,0.0,10.961,2921.37,0.0,0.0
21781.357,21914.371,20816.267,1843.0,0.0,0.0,3.844,2921.37,0.0,0.0
21355.541,21161.3,19979.96,1843.0,0.0,0.0,1.062,2921.37,0.0,0.0
21108.6,20696.243,19492.55,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
21023.194,20515.21,19476.934,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
21177.094,20786.2,19828.4,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
22209.56,21877.021,20892.267,1843.0,0.0,0.0,0.0,2921.37,0.0,0.0
23983.918,23426.108,22429.534,1844.0,0.0,22.242,0.0,2921.37,0.0,0.0
24954.818,24835.115,23461.267,1844.0,0.0,426.546,3.838,2921.37,0.0,0.0
25643.565,26106.005,24010.4,1844.0,0.0,1024.109,185.055,2921.37,0.0,0.0
26575.613,27172.448,24231.267,1844.0,0.0,1394.12,400.817,2921.37,0.0,0.0
26697.148,27532.324,24296.267,1843.0,0.0,1650.633,417.387,2921.37,0.0,0.0
26805.282,27578.2,24076.4,1843.0,0.0,1806.967,455.583,2921.37,0.0,0.0
26746.769,27624.269,24037.4,1842.0,0.0,1922.046,470.078,2921.37,0.0,0.0
26622.792,27363.549,23952.4,1843.0,0.0,1953.32,482.596,2921.37,0.0,0.0
26467.554,27044.164,23624.267,1843.0,0.0,1943.325,500.096,2921.37,0.0,0.0
26571.341,27295.886,24085.677,1843.0,0.0,1830.184,499.368,2921.37,0.0,0.0
26987.859,27846.399,24869.4,1843.0,0.0,1668.295,499.431,2921.37,0.0,0.0
27233.428,27999.176,25437.267,1843.0,0.0,1402.114,499.069,2921.37,0.0,0.0
27648.096,27682.251,25690.15,1842.0,0.0,934.038,494.461,2921.37,0.0,0.0
28120.616,28045.547,26795.367,1842.0,0.0,301.722,462.192,2921.37,199.0,0.0
29228.044,29296.395,28349.827,1842.0,0.0,6.81,389.448,2921.37,199.0,0.0
27975.198,28328.299,27357.366,1841.0,0.0,0.0,373.092,2921.37,0.0,0.0
25561.069,26279.398,25343.693,1841.0,0.0,0.0,370.728,2921.37,0.0,0.0
23960.782,23948.119,23308.144,1841.0,0.0,0.0,90.917,2921.37,0.0,0.0
22954.018,22692.678,22168.529,1841.0,0.0,0.0,38.258,2921.37,0.0,0.0
22432.475,21994.315,21512.904,1841.0,0.0,0.0,2.175,2921.37,0.0,0.0
22096.628,21635.284,21176.608,1841.0,0.0,0.0,0.0,2921.37,0.0,0.0
21923.434,21393.318,20925.067,1841.0,0.0,0.0,0.0,2921.37,0.0,0.0
22244.88,21502.422,21085.267,1842.0,0.0,0.0,0.0,2921.37,0.0,0.0
23205.676,22515.681,22125.049,1842.0,0.0,0.0,6.469,2921.37,0.0,0.0
24884.641,24168.39,23575.3,1842.0,0.0,29.91,185.941,2921.37,0.0,0.0
25585.848,24851.112,23734.156,1843.0,0.0,473.962,264.509,2921.37,0.0,0.0
26138.462,25880.814,24068.246,1843.0,0.0,1170.382,375.908,2921.37,0.0,0.0
26807.942,26894.605,24563.149,1842.0,0.0,1542.054,493.233,2921.37,0.0,0.0
26748.937,27122.036,24548.796,1842.0,0.0,1774.378,499.384,2921.37,0.0,0.0
26910.62,27189.898,24494.575,1842.0,0.0,1922.57,500.704,2921.37,0.0,0.0
26936.541,27322.194,24509.267,1842.0,0.0,2004.604,499.935,2921.37,0.0,0.0
26743.61,27073.848,24136.267,1842.0,0.0,2028.483,499.953,2921.37,0.0,0.0
26574.21,26960.688,23955.267,1842.0,0.0,1980.522,498.538,2921.37,0.0,0.0
26636.722,27087.778,24060.4,1843.0,0.0,1864.85,498.641,2921.37,0.0,0.0
27065.568,27649.753,24617.267,1843.0,0.0,1680.091,500.352,2921.37,0.0,0.0
27419.313,27855.971,25013.4,1842.0,0.0,1329.368,497.283,2921.37,0.0,0.0
27648.358,27749.878,25129.934,1842.0,0.0,895.651,491.319,2921.37,145.667,0.0
28299.805,27961.576,25756.267,1841.0,0.0,279.582,454.102,2921.37,157.0,0.0
29291.643,28609.112,26706.4,1841.0,0.0,6.186,384.119,2921.37,157.0,0.0
28217.459,27285.562,25419.267,1841.0,0.0,0.0,373.131,2921.37,0.0,0.0
25854.478,25253.335,23507.4,1841.0,0.0,0.0,364.586,2921.37,0.0,0.0
24137.844,23487.565,22201.4,1840.0,0.0,0.0,88.941,2921.37,0.0,0.0
22909.047,22162.653,21159.4,1840.0,0.0,0.0,43.441,2921.37,0.0,0.0
22071.462,21761.245,20990.267,1841.0,0.0,0.0,5.034,2921.37,0.0,0.0
21701.553,21434.504,20766.267,1841.0,0.0,0.0,2.711,2921.37,0.0,0.0
21622.025,21316.279,20752.807,1841.0,0.0,0.0,0.15,2921.37,0.0,0.0
21868.16,21374.179,20888.534,1842.0,0.0,0.0,0.0,2921.37,0.0,0.0
22990.296,22367.999,21844.267,1842.0,0.0,0.0,7.563,2921.37,0.0,0.0
24837.198,23741.393,22962.267,1842.0,0.0,26.89,211.529,2921.37,0.0,0.0
25656.428,24694.947,23453.267,1843.0,0.0,461.164,277.039,2921.37,0.0,0.0
26270.703,25969.88,24060.267,1843.0,0.0,1159.877,354.517,2921.37,0.0,0.0
26783.436,27215.258,24826.4,1842.0,0.0,1535.704,486.64,2921.37,0.0,0.0
26408.772,27600.569,24978.527,1843.0,0.0,1761.336,491.852,2921.37,0.0,0.0
26344.045,27666.271,24916.267,1842.0,0.0,1878.644,491.188,2921.37,0.0,0.0
26227.487,27653.493,24805.4,1843.0,8.0,1943.644,492.707,2921.37,0.0,0.0
26174.716,27552.606,24709.737,1846.0,0.0,1929.087,491.498,2921.37,0.0,0.0
26050.657,27212.591,24335.267,1846.0,0.0,1839.567,459.155,2921.37,0.0,0.0
26234.714,27464.341,24692.4,1848.0,0.0,1598.277,430.726,2921.37,0.0,0.0
26760.824,27745.141,25434.267,1847.0,0.0,1074.44,367.014,2921.37,0.0,0.0
27150.676,28181.75,25944.267,1847.0,0.0,887.919,342.074,2921.37,0.0,0.0
27435.753,27989.296,25664.4,1844.0,0.0,531.404,392.512,2921.37,0.0,0.0
28006.239,27930.466,25937.184,1844.0,0.0,138.624,390.838,2921.37,123.8,0.0
29227.03,28707.099,26833.948,1844.0,0.0,15.041,363.034,2921.37,123.8,0.0
27979.564,27517.077,25747.792,1844.0,0.0,0.0,357.202,2921.37,0.0,0.0
25844.897,25381.226,24020.4,1843.0,0.0,0.0,270.786,2921.37,0.0,0.0
24115.808,23567.655,22514.76,1843.0,0.0,0.0,70.621,2921.37,0.0,0.0
23134.304,22406.938,21566.267,1843.0,0.0,0.0,38.528,2921.37,0.0,0.0
22209.415,21747.394,21070.4,1843.0,0.0,0.0,0.0,2921.37,0.0,0.0
21903.099,21561.788,20977.4,1843.0,0.0,0.0,0.0,2921.37,0.0,0.0
21818.227,21630.072,21019.37,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
22094.192,21992.592,21368.267,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
23123.159,22803.832,22054.46,1845.0,0.0,0.0,4.599,2921.37,0.0,0.0
24991.878,23989.293,23062.4,1845.0,0.0,11.271,70.234,2921.37,0.0,0.0
25798.236,25214.994,24037.267,1844.0,0.0,352.212,81.028,2921.37,0.0,0.0
26361.459,26502.036,24511.29,1845.0,0.0,1061.51,224.605,2921.37,0.0,0.0
26968.04,27470.237,24742.964,1845.0,0.0,1500.578,421.889,2921.37,0.0,0.0
26926.518,27498.318,24359.701,1844.0,0.0,1687.088,482.845,2921.37,0.0,0.0
26770.466,27632.384,24244.4,1844.0,0.0,1893.564,498.5,2921.37,0.0,0.0
26663.083,27392.094,24108.4,1843.0,0.0,1933.853,497.332,2921.37,0.0,0.0
26483.354,27221.275,24054.4,1843.0,0.0,1921.393,477.009,2921.37,0.0,0.0
26111.065,27111.082,24189.4,1843.0,0.0,1721.26,436.42,2921.37,0.0,0.0
26178.278,27342.454,24397.067,1842.0,0.0,1649.192,455.983,2921.37,0.0,0.0
26443.402,27591.146,24833.749,1842.0,0.0,1380.096,432.636,2921.37,0.0,0.0
26790.662,27864.521,25125.207,1842.0,0.0,1125.158,431.282,2921.37,0.0,0.0
27106.543,27367.324,24771.546,1843.0,0.0,695.739,427.276,2921.37,0.0,0.0
27840.496,27722.693,25631.094,1843.0,0.0,228.026,430.605,2921.37,150.0,0.0
29101.182,28804.023,27105.954,1843.0,0.0,6.98,375.348,2921.37,150.0,0.0
28175.716,27598.959,26029.302,1843.0,0.0,0.0,360.982,2921.37,0.0,0.0
26106.036,25866.973,24527.397,1844.0,0.0,0.0,351.642,2921.37,0.0,0.0
24640.18,24064.122,23160.938,1844.0,0.0,0.0,79.336,2921.37,0.0,0.0
23237.617,22919.959,22179.555,1844.0,0.0,0.0,34.311,2921.37,0.0,0.0
22559.721,22091.09,21501.845,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
22216.084,21845.304,21287.267,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
22009.963,21577.206,20999.057,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
22352.089,21748.792,21134.4,1844.0,0.0,0.0,0.0,2921.37,0.0,0.0
23291.95,22697.99,22035.717,1845.0,0.0,0.0,4.815,2921.37,0.0,0.0
25087.042,23963.979,23258.447,1844.0,0.0,27.268,79.597,2921.37,0.0,0.0
25923.169,25030.692,23901.761,1845.0,0.0,434.676,94.452,2921.37,0.0,0.0
26758.684,26476.247,24615.636,1845.0,0.0,1052.232,208.478,2921.37,0.0,0.0
27374.821,27521.377,25055.473,1844.0,0.0,1442.296,370.965,2921.37,0.0,0.0
27154.723,27676.764,24692.229,1845.0,0.0,1739.8,404.96,2921.37,0.0,0.0
27045.933,28033.173,24602.613,1844.0,0.0,1921.005,410.692,2921.37,0.0,0.0
26904.377,28014.174,24243.778,1844.0,0.0,1977.543,425.579,2921.37,0.0,0.0
26538.56,27766.811,23901.08,1842.0,0.0,1942.584,421.193,2921.37,0.0,0.0
26109.846,27441.49,23771.097,1841.0,0.0,1741.881,419.202,2921.37,0.0,0.0
25821.675,27381.014,24048.512,1841.0,0.0,1396.901,397.951,2921.37,0.0,0.0
25757.911,27544.513,24915.002,1840.0,0.0,1019.84,291.346,2921.37,0.0,0.0
25791.486,27343.412,24640.212,1840.0,0.0,906.623,326.938,2921.37,0.0,0.0
26042.423,26788.729,24310.449,1840.0,0.0,661.216,434.881,2921.37,0.0,0.0
26642.374,26540.349,24468.785,1839.0,0.0,253.41,419.521,2921.37,0.0,0.0
27962.02,27827.842,26247.597,1838.0,0.0,8.274,354.822,2921.37,0.0,0.0
27338.683,27117.824,25339.175,1838.0,0.0,0.0,300.306,2921.37,0.0,0.0
25814.805,25600.67,23590.404,1838.0,0.0,0.0,250.011,2921.37,0.0,0.0
24344.975,24198.163,22533.657,1838.0,0.0,0.0,67.236,2921.37,0.0,0.0
23219.229,23171.985,21653.228,1838.0,0.0,0.0,26.914,2921.37,0.0,0.0
22493.19,22266.508,21004.039,1838.0,0.0,0.0,0.0,2921.37,0.0,0.0
22056.7,21730.603,20656.4,1837.0,0.0,0.0,0.0,2921.37,0.0,0.0
21832.889,21511.398,20455.734,1837.0,0.0,0.0,0.0,2921.37,0.0,0.0
21858.744,21720.445,20726.4,1837.0,0.0,0.0,0.0,2921.37,0.0,0.0
22409.675,22124.668,21218.267,1837.0,0.0,0.0,1.21,2921.37,0.0,0.0
23178.362,22501.362,21575.4,1837.0,0.0,19.645,54.366,2921.37,0.0,0.0
24006.308,23406.524,22003.267,1836.0,0.0,419.04,94.081,2921.37,0.0,0.0
24934.765,24762.173,22376.46,1837.0,0.0,1026.678,234.479,2921.37,0.0,0.0
25691.79,26337.188,23303.267,1836.0,0.0,1432.273,407.705,2921.37,0.0,0.0
25501.962,26947.791,23633.4,1836.0,0.0,1683.07,457.493,2921.37,0.0,0.0
25083.938,27010.779,23548.457,1836.0,0.0,1767.467,493.461,2921.37,0.0,0.0
24730.452,26747.603,23187.4,1836.0,0.0,1930.413,477.452,2921.37,0.0,0.0
24617.577,26727.652,23152.4,1835.0,0.0,1959.474,497.07,2921.37,0.0,0.0
23959.698,26019.519,22409.267,1834.0,0.0,1927.927,485.446,2921.37,0.0,0.0
23681.535,25705.687,22198.4,1833.0,0.0,1728.483,469.183,2921.37,0.0,0.0
23740.271,25821.715,22467.267,1833.0,0.0,1419.19,482.047,2921.37,0.0,0.0
23664.156,25735.206,22345.4,1833.0,0.0,1193.122,496.018,2921.37,0.0,0.0
24138.757,25670.89,22577.267,1833.0,0.0,828.658,491.577,2921.37,0.0,0.0
24907.229,25949.802,23633.267,1833.0,0.0,296.476,459.735,2921.37,0.0,0.0
26133.43,26978.18,25281.4,1832.0,0.0,11.201,382.601,2921.37,0.0,0.0
25466.018,26049.805,24661.267,1832.0,0.0,0.0,359.589,2921.37,0.0,0.0
24070.516,24712.544,23372.267,1830.0,0.0,0.0,359.745,2921.37,0.0,0.0
23039.556,23134.626,22224.4,1830.0,0.0,0.0,92.52,2921.37,0.0,0.0
22151.138,22261.21,21580.267,1829.0,0.0,0.0,45.847,2921.37,0.0,0.0
21497.167,21431.506,20909.267,1829.0,0.0,0.0,4.81,2921.37,0.0,0.0
21169.532,20727.793,20267.4,1830.0,0.0,0.0,1.978,2921.37,0.0,0.0
20959.219,20535.645,20112.934,1829.0,0.0,0.0,0.0,2921.37,0.0,0.0
20872.487,20473.15,20060.267,1828.0,0.0,0.0,0.0,2921.37,0.0,0.0
21133.453,20834.907,20506.4,1830.0,0.0,0.0,4.321,2921.37,0.0,0.0
21675.442,21355.458,20813.447,1830.0,0.0,18.899,179.198,2921.37,0.0,0.0
22751.711,22280.247,21300.267,1830.0,0.0,374.939,276.848,2921.37,0.0,0.0
23889.611,23935.015,22437.4,1830.0,0.0,962.689,210.128,2921.37,0.0,0.0
24714.051,25413.885,23387.267,1830.0,0.0,1391.029,290.013,2921.37,0.0,0.0
24765.795,26081.78,23648.4,1830.0,0.0,1681.991,340.712,2921.37,0.0,0.0
24315.391,26168.29,23439.267,1830.0,0.0,1874.763,374.06,2921.37,0.0,0.0
24085.525,26372.146,23491.4,1829.0,0.0,1924.89,445.636,2921.37,0.0,0.0
23755.26,26464.767,23542.267,1829.0,0.0,1887.451,434.824,2921.37,0.0,0.0
23409.234,26242.844,23329.4,1827.0,0.0,1719.061,432.408,2921.37,0.0,0.0
22838.991,25924.874,23186.267,1826.0,0.0,1474.913,409.088,2921.37,0.0,0.0
22722.773,25713.425,22982.4,1824.0,0.0,1266.731,393.774,2921.37,0.0,0.0
23127.733,26071.947,23293.267,1823.0,0.0,1085.326,374.602,2921.37,0.0,0.0
23575.358,26032.178,23444.467,1822.0,0.0,690.801,409.905,2921.37,0.0,0.0
24527.063,26229.609,23926.0,1821.0,0.0,211.029,403.351,2921.37,0.0,0.0
25835.006,27083.13,25043.0,1820.0,0.0,10.844,367.607,2921.37,0.0,0.0
25233.013,26294.952,24659.0,1820.0,0.0,0.0,359.399,2921.37,0.0,0.0
23726.418,24883.32,23316.832,1820.0,0.0,0.0,279.327,2921.37,0.0,0.0
22436.763,23027.645,21795.589,1819.0,0.0,0.0,75.021,2921.37,0.0,0.0
21482.82,21840.661,20596.267,1818.0,0.0,0.0,17.435,2921.37,0.0,0.0
20899.846,21204.345,20091.4,1817.0,0.0,0.0,1.521,2921.37,0.0,0.0
20580.195,20970.811,19944.267,1816.0,0.0,0.0,0.0,2921.37,0.0,0.0
20502.176,20751.953,19882.934,1816.0,0.0,0.0,0.0,2921.37,0.0,0.0
20611.404,21254.027,20329.4,1815.0,0.0,0.0,0.0,2921.37,0.0,0.0
21535.927,21627.117,20772.547,1815.0,0.0,0.0,0.235,2921.37,0.0,0.0
22914.839,23023.913,22052.267,1816.0,0.0,11.319,108.525,2921.37,0.0,0.0
23843.944,24319.011,22940.4,1816.0,0.0,287.052,172.506,2921.37,0.0,0.0
24669.5,25592.245,23740.4,1816.0,0.0,854.593,161.331,2921.37,0.0,0.0
25707.99,27226.438,24755.534,1816.0,0.0,1287.354,277.298,2921.37,0.0,0.0
25938.667,28062.33,25154.416,1816.0,0.0,1485.809,417.438,2921.37,0.0,0.0
25977.852,28655.55,25412.127,1815.0,0.0,1684.744,424.246,2921.37,0.0,0.0
25887.195,28656.655,25386.37,1815.0,0.0,1651.789,404.895,2921.37,0.0,0.0
25770.992,28735.18,25636.927,1815.0,0.0,1538.641,399.616,2921.37,0.0,0.0
25481.95,28477.443,25523.218,1814.0,0.0,1415.268,375.968,2921.37,0.0,0.0
25585.261,28749.189,25590.99,1814.0,0.0,1352.296,365.518,2921.37,57.0,0.0
25789.417,29114.826,25418.667,1813.0,0.0,1298.563,394.027,2921.37,8.867,0.0
25940.332,29537.809,26272.093,1813.0,0.0,1046.04,358.278,2921.37,0.0,0.0
26200.982,28979.074,26017.254,1812.0,0.0,733.396,433.598,2921.37,0.0,0.0
26457.539,28371.021,25789.322,1812.0,0.0,304.037,412.73,2921.37,239.0,0.0
27790.576,28836.569,26638.573,1811.0,0.0,12.999,371.748,2921.37,239.0,0.0
27125.505,27603.646,25812.353,1811.0,0.0,0.0,364.167,2921.37,0.0,0.0
25184.856,25621.848,24120.297,1811.0,0.0,0.0,337.381,2921.37,0.0,0.0
23335.432,24015.59,22838.267,1812.0,0.0,0.0,86.663,2921.37,0.0,0.0
22070.259,22501.913,21377.267,1814.0,0.0,0.0,47.536,2921.37,0.0,0.0
21853.257,21776.423,20642.4,1815.0,0.0,0.0,0.0,2921.37,0.0,0.0
21536.998,21556.024,20480.267,1816.0,0.0,0.0,0.0,2921.37,0.0,0.0
21365.087,21287.456,20372.934,1816.0,0.0,0.0,0.0,2921.37,0.0,0.0
21631.292,21439.644,20639.267,1816.0,0.0,0.0,0.0,2921.37,0.0,0.0
22600.004,22478.482,21749.4,1817.0,0.0,0.0,8.025,2921.37,0.0,0.0
24105.299,23706.325,22974.267,1818.0,0.0,16.191,99.265,2921.37,0.0,0.0
24728.883,24608.253,23584.267,1819.0,0.0,404.387,176.526,2921.37,0.0,0.0
25352.312,25756.405,24043.267,1820.0,0.0,1067.757,339.708,2921.37,0.0,0.0
26011.301,26668.912,24523.267,1821.0,0.0,1453.061,446.896,2921.37,0.0,0.0
25798.266,26569.806,24236.401,1821.0,0.0,1693.768,452.559,2921.37,0.0,0.0
25776.608,26614.363,24142.319,1821.0,0.0,1849.03,454.305,2921.37,0.0,0.0
25656.423,26620.435,23970.4,1821.0,0.0,1929.863,458.977,2921.37,0.0,0.0
25525.475,26513.743,23665.267,1824.0,0.0,1934.836,460.519,2921.37,0.0,0.0
25379.005,26183.125,23244.4,1825.0,0.0,1822.42,473.712,2921.37,0.0,0.0
25447.389,26167.167,23137.267,1825.0,0.0,1675.211,477.58,2921.37,0.0,0.0
25830.186,26586.308,23214.4,1825.0,0.0,1645.598,461.954,2921.37,0.0,0.0
26100.118,26779.679,23393.27,1825.0,0.0,1384.293,478.171,2921.37,0.0,0.0
26483.171,26865.848,23802.267,1821.0,0.0,946.562,479.854,2921.37,0.0,0.0
26893.809,27057.251,24608.4,1820.0,0.0,317.414,456.195,2921.37,187.0,0.0
27925.617,28099.587,26152.267,1820.0,0.0,11.876,383.316,2921.37,187.0,0.0
27066.097,27327.171,25487.267,1820.0,0.0,0.0,363.071,2921.37,0.0,0.0
25129.018,25460.732,23704.4,1821.0,0.0,0.0,362.846,2921.37,0.0,0.0
23556.53,23824.422,22504.267,1820.0,0.0,0.0,86.476,2921.37,0.0,0.0
22404.047,22603.262,21407.534,1819.0,0.0,0.0,44.071,2921.37,10.267,0.0
21899.09,21798.611,20901.4,1819.0,0.0,0.0,3.092,2921.37,44.0,0.0
21703.237,21489.11,20837.134,1818.0,0.0,0.0,1.107,2921.37,38.867,0.0
21569.884,21106.223,20571.067,1819.0,0.0,0.0,0.0,2921.37,0.0,0.0
21864.619,21460.273,20922.267,1819.0,0.0,0.0,0.0,2921.37,0.0,0.0
22670.745,22262.86,21653.4,1820.0,0.0,0.0,14.332,2921.37,0.0,0.0
24151.965,23211.024,22306.267,1819.0,0.0,24.974,157.378,2921.37,0.0,0.0
24966.518,24264.04,22771.267,1819.0,0.0,452.885,258.847,2921.37,0.0,0.0
25833.185,25449.172,23246.4,1819.0,0.0,1097.77,336.343,2921.37,0.0,0.0
26706.252,26838.946,23711.267,1818.0,0.0,1522.648,474.18,2921.37,0.0,0.0
26283.851,26988.036,23155.267,1818.0,0.0,1791.503,492.529,2921.37,0.0,0.0
26439.71,27131.835,23140.267,1817.0,0.0,1907.291,492.651,2921.37,0.0,0.0
26115.782,26875.458,22964.4,1817.0,0.0,1883.423,488.676,2921.37,0.0,0.0
25580.735,26603.08,22532.267,1817.0,0.0,1812.317,456.856,2921.37,0.0,0.0
25210.774,26270.84,21665.267,1817.0,0.0,1785.691,450.485,2921.37,0.0,0.0
24993.315,26467.659,21889.267,1816.0,0.0,1609.308,482.222,2921.37,0.0,0.0
24997.08,26767.647,22143.4,1816.0,0.0,1530.022,481.91,2921.37,0.0,0.0
25100.593,26762.865,22308.4,1815.0,0.0,1317.548,481.68,2921.37,0.0,0.0
25178.95,26288.957,22279.267,1815.0,0.0,881.142,471.206,2921.37,0.0,0.0
25476.216,26338.323,22978.4,1815.0,0.0,331.318,437.825,2921.37,146.0,0.0
26779.435,27381.202,24524.667,1815.0,0.0,14.173,388.702,2921.37,146.0,0.0
26730.198,26311.725,23740.367,1815.0,0.0,0.0,378.541,2921.37,0.0,0.0
25232.128,24990.653,22688.267,1816.0,0.0,0.0,369.632,2921.37,0.0,0.0
23764.656,23438.399,21632.4,1816.0,0.0,0.0,92.845,2921.37,0.0,0.0
22445.842,22094.582,20473.267,1817.0,0.0,0.0,69.715,2921.37,0.0,0.0
21589.118,21429.577,19901.267,1818.0,0.0,0.0,17.1,2921.37,0.0,0.0
21233.303,20846.514,19330.267,1818.0,0.0,0.0,15.968,2921.37,0.0,0.0
21130.601,20510.325,19092.067,1819.0,0.0,0.0,15.713,2921.37,0.0,0.0
21177.824,20511.375,18966.4,1820.0,0.0,0.0,15.792,2921.37,0.0,0.0
21672.254,21032.098,19515.267,1820.0,0.0,0.0,21.644,2921.37,0.0,0.0
22317.578,21412.448,19771.267,1821.0,0.0,19.263,198.07,2921.37,0.0,0.0
23035.748,22371.434,20471.4,1820.0,0.0,334.606,274.871,2921.37,0.0,0.0
23879.987,23893.4,21229.267,1820.0,0.0,941.494,342.609,2921.37,0.0,0.0
24782.382,25485.371,22274.267,1821.0,0.0,1375.872,485.18,2921.37,0.0,0.0
25049.728,26397.628,22992.267,1820.0,0.0,1676.9,503.782,2921.37,0.0,0.0
24984.07,26477.841,23023.267,1821.0,0.0,1840.878,504.281,2921.37,0.0,0.0
24641.685,26449.396,23017.267,1820.0,0.0,1923.964,503.993,2921.37,0.0,0.0
24239.828,26122.359,22779.267,1819.0,0.0,1944.773,500.151,2921.37,0.0,0.0
23751.561,25763.885,22387.267,1819.0,0.0,1880.893,502.033,2921.37,0.0,0.0
23437.274,25565.232,22122.267,1819.0,0.0,1789.3,501.936,2921.37,0.0,0.0
23260.995,25601.977,22052.297,1817.0,0.0,1646.547,500.94,2921.37,0.0,0.0
23264.842,25857.166,22345.437,1816.0,0.0,1349.758,500.028,2921.37,0.0,0.0
23537.132,25811.994,22533.267,1815.0,0.0,948.334,492.721,2921.37,0.0,0.0
24062.945,25819.075,22987.267,1815.0,0.0,356.476,465.345,2921.37,0.0,0.0
25549.445,26609.764,24127.267,1815.0,0.0,13.501,397.503,2921.37,0.0,0.0
25455.487,25824.076,23307.1,1814.0,0.0,0.0,389.659,2921.37,6.833,0.0
24312.997,24460.246,22109.267,1815.0,0.0,0.0,390.325,2921.37,10.0,0.0
23127.133,23108.399,21038.267,1815.0,0.0,0.0,115.965,2921.37,10.0,0.0
22243.48,21996.249,19982.39,1815.0,0.0,0.0,88.958,2921.37,10.0,0.0
21379.652,21147.894,19194.267,1816.0,0.0,0.0,37.139,2921.37,10.0,0.0
21104.651,20825.933,18953.267,1816.0,0.0,0.0,31.097,2921.37,10.0,0.0
20872.773,20681.43,18985.724,1816.0,0.0,0.0,29.394,2921.37,10.0,0.0
20952.857,20878.196,19130.267,1816.0,0.0,0.0,29.201,2921.37,10.0,0.0
21377.533,21278.831,19522.4,1816.0,0.0,0.0,32.84,2921.37,10.0,0.0
22141.147,22035.058,20211.267,1816.0,0.0,22.604,109.194,2921.37,10.0,0.0
23048.323,22966.605,20769.267,1816.0,0.0,421.991,99.302,2921.37,10.0,0.0
24107.374,24383.533,21301.007,1816.0,0.0,1086.192,182.529,2921.37,10.0,0.0
24904.649,25894.436,22299.267,1814.0,0.0,1486.437,255.627,2921.37,10.0,0.0
25288.757,26405.031,22640.4,1814.0,0.0,1669.486,299.719,2921.37,10.0,0.0
25084.638,26634.875,22662.134,1815.0,0.0,1786.141,374.682,2921.37,29.733,0.0
24947.379,26738.46,22362.634,1815.0,0.0,1964.503,479.458,2921.37,75.367,0.0
